User_U,User_V,Utility,Social
1958,2284,0.0973,0.8889
2284,1958,0.0419,0.5218
1958,2297,0.6203,0.3194
2297,1958,0.3857,0.8518
1958,2337,0.2705,0.4109
2337,1958,0.7568,0.9709
1958,2364,0.4145,0.3592
2364,1958,0.3243,0.926
1958,2365,0.8523,0.7452
2365,1958,0.0702,0.6146
1958,2494,0.9221,0.8717
2494,1958,0.9342,0.5399
1958,2538,0.4021,0.7634
2538,1958,0.8027,0.8347
1958,2583,0.5305,0.3509
2583,1958,0.3244,0.8138
1958,2585,0.1199,0.9465
2585,1958,0.1485,0.1065
1958,2620,0.1998,0.5288
2620,1958,0.817,0.682
1958,2626,0.1709,0.5972
2626,1958,0.9048,0.9949
1958,2639,0.77,0.5756
2639,1958,0.7504,0.0315
1958,2640,0.4172,0.189
2640,1958,0.7892,0.5909
1958,2645,0.7141,0.0953
2645,1958,0.7688,0.191
1958,2647,0.3884,0.0052
2647,1958,0.8301,0.3667
1958,2659,0.1866,0.2895
2659,1958,0.7321,0.1741
1959,1970,0.7776,0.1998
1970,1959,0.0879,0.6047
1959,1981,0.2448,0.4908
1981,1959,0.7227,0.4228
1959,1985,0.5002,0.0298
1985,1959,0.9662,0.521
1959,1987,0.1001,0.843
1987,1959,0.8037,0.07
1959,1994,0.0322,0.0256
1994,1959,0.8665,0.815
1959,2002,0.727,0.8286
2002,1959,0.4576,0.4784
1959,2003,0.1141,0.85
2003,1959,0.4062,0.266
1959,2007,0.0012,0.1627
2007,1959,0.1467,0.0473
1959,2026,0.171,0.6113
2026,1959,0.8273,0.7308
1959,2032,0.5452,0.9681
2032,1959,0.9,0.4699
1959,2039,0.4834,0.0223
2039,1959,0.704,0.1506
1959,2042,0.0252,0.8941
2042,1959,0.0607,0.553
1959,2047,0.3238,0.1564
2047,1959,0.0736,0.5865
1959,2054,0.5982,0.2347
2054,1959,0.4624,0.5383
1959,2057,0.0016,0.3044
2057,1959,0.4473,0.6214
1959,2062,0.5942,0.9829
2062,1959,0.4089,0.3118
1959,2063,0.3099,0.3408
2063,1959,0.9019,0.1121
1959,2068,0.0781,0.4891
2068,1959,0.5354,0.5756
1959,2071,0.1625,0.8731
2071,1959,0.7073,0.6073
1959,2072,0.1729,0.2124
2072,1959,0.1536,0.8342
1959,2075,0.4012,0.4021
2075,1959,0.1928,0.8243
1959,2081,0.6421,0.3147
2081,1959,0.7677,0.6247
1959,2087,0.4283,0.9391
2087,1959,0.3353,0.233
1959,2101,0.2657,0.9463
2101,1959,0.1221,0.5768
1959,2102,0.3761,0.8416
2102,1959,0.158,0.4449
1959,2110,0.0343,0.579
2110,1959,0.8748,0.6514
1959,2111,0.51,0.3601
2111,1959,0.0306,0.0134
1959,2117,0.8571,0.6873
2117,1959,0.7609,0.1927
1959,2125,0.1545,0.3117
2125,1959,0.5686,0.6052
1959,2132,0.5669,0.5218
2132,1959,0.4869,0.9112
1959,2133,0.7874,0.5664
2133,1959,0.5786,0.1214
1959,2134,0.6978,0.2447
2134,1959,0.1938,0.5097
1959,2135,0.727,0.5458
2135,1959,0.568,0.7815
1959,2138,0.9913,0.0473
2138,1959,0.1187,0.117
1959,2143,0.0102,0.8757
2143,1959,0.2303,0.3292
1959,2149,0.4391,0.8019
2149,1959,0.1252,0.8
1959,2153,0.933,0.0308
2153,1959,0.9371,0.4603
1959,2161,0.8512,0.9088
2161,1959,0.544,0.5086
1959,2169,0.968,0.9426
2169,1959,0.9667,0.9186
1959,2174,0.2296,0.9387
2174,1959,0.0374,0.4354
1959,2183,0.2953,0.767
2183,1959,0.9008,0.4801
1959,2187,0.9305,0.2589
2187,1959,0.5811,0.8128
1959,2191,0.3903,0.274
2191,1959,0.3265,0.3181
1959,2194,0.9776,0.2541
2194,1959,0.5442,0.2723
1959,2196,0.1828,0.4182
2196,1959,0.7765,0.5433
1959,2199,0.3677,0.3148
2199,1959,0.9459,0.5893
1959,2203,0.2291,0.8245
2203,1959,0.7808,0.1389
1959,2215,0.0492,0.0954
2215,1959,0.819,0.9557
1959,2221,0.3324,0.9135
2221,1959,0.4144,0.5914
1959,2223,0.1564,0.8191
2223,1959,0.3155,0.4746
1959,2232,0.078,0.8331
2232,1959,0.5383,0.3979
1959,2235,0.0583,0.4546
2235,1959,0.3389,0.9847
1959,2243,0.1606,0.2599
2243,1959,0.1823,0.0819
1959,2250,0.8633,0.8388
2250,1959,0.4311,0.3482
1959,2254,0.3811,0.1182
2254,1959,0.9004,0.2311
1959,2264,0.8359,0.6792
2264,1959,0.1501,0.7841
1959,2268,0.0572,0.898
2268,1959,0.6725,0.3074
1959,2274,0.5673,0.3783
2274,1959,0.2455,0.7289
1959,2279,0.5795,0.3011
2279,1959,0.0342,0.5017
1959,2280,0.137,0.5437
2280,1959,0.9952,0.5301
1959,2282,0.2936,0.6274
2282,1959,0.4965,0.7122
1959,2283,0.025,0.6947
2283,1959,0.2781,0.5255
1959,2285,0.2559,0.8763
2285,1959,0.5167,0.0852
1959,2289,0.6606,0.2012
2289,1959,0.1948,0.2175
1959,2292,0.1255,0.0038
2292,1959,0.8676,0.2797
1959,2293,0.152,0.5947
2293,1959,0.0239,0.9432
1959,2302,0.9574,0.722
2302,1959,0.5839,0.2326
1959,2315,0.5431,0.0508
2315,1959,0.4494,0.6987
1959,2319,0.1655,0.0637
2319,1959,0.7908,0.3228
1959,2325,0.1015,0.3028
2325,1959,0.364,0.7943
1959,2328,0.0413,0.5738
2328,1959,0.4993,0.544
1959,2333,0.4817,0.832
2333,1959,0.6902,0.9066
1959,2336,0.7956,0.6808
2336,1959,0.0017,0.8726
1959,2338,0.0816,0.6298
2338,1959,0.3551,0.5094
1959,2344,0.5934,0.9229
2344,1959,0.7063,0.6634
1959,2347,0.173,0.3494
2347,1959,0.8836,0.8467
1959,2351,0.8038,0.8656
2351,1959,0.7828,0.8551
1959,2372,0.2448,0.1169
2372,1959,0.537,0.7674
1959,2384,0.3288,0.9268
2384,1959,0.93,0.051
1959,2385,0.4896,0.5408
2385,1959,0.2556,0.7949
1959,2390,0.6313,0.7036
2390,1959,0.234,0.9333
1959,2394,0.0597,0.6467
2394,1959,0.2481,0.2148
1959,2396,0.3437,0.1289
2396,1959,0.205,0.6758
1959,2420,0.6762,0.3032
2420,1959,0.7246,0.1499
1959,2434,0.491,0.522
2434,1959,0.0936,0.0291
1959,2436,0.1193,0.4384
2436,1959,0.8637,0.7278
1959,2438,0.7861,0.309
2438,1959,0.9918,0.1176
1959,2445,0.4576,0.8302
2445,1959,0.5809,0.7525
1959,2451,0.4435,0.6762
2451,1959,0.3202,0.4519
1959,2465,0.8472,0.4621
2465,1959,0.3486,0.1376
1959,2471,0.1296,0.3969
2471,1959,0.8705,0.536
1959,2479,0.443,0.6579
2479,1959,0.779,0.7493
1959,2498,0.0669,0.0627
2498,1959,0.1158,0.6239
1959,2501,0.6784,0.151
2501,1959,0.8978,0.4655
1959,2508,0.9285,0.1279
2508,1959,0.9306,0.5618
1959,2509,0.2835,0.2658
2509,1959,0.5933,0.277
1959,2510,0.6749,0.0035
2510,1959,0.5492,0.6167
1959,2511,0.1488,0.9378
2511,1959,0.077,0.1687
1959,2533,0.4878,0.7816
2533,1959,0.7141,0.3974
1959,2537,0.6913,0.2778
2537,1959,0.7588,0.1878
1959,2543,0.7371,0.1856
2543,1959,0.9612,0.6083
1959,2555,0.9045,0.5616
2555,1959,0.929,0.3278
1959,2567,0.6651,0.722
2567,1959,0.7306,0.1974
1959,2572,0.1326,0.2938
2572,1959,0.6114,0.1808
1959,2592,0.867,0.0452
2592,1959,0.8,0.1131
1959,2597,0.6343,0.9883
2597,1959,0.2949,0.1383
1959,2598,0.4448,0.5813
2598,1959,0.0263,0.5266
1959,2599,0.0876,0.1803
2599,1959,0.3093,0.4113
1959,2603,0.2048,0.7372
2603,1959,0.8332,0.6106
1959,2652,0.8816,0.1717
2652,1959,0.1323,0.9855
1960,1964,0.5989,0.7516
1964,1960,0.18,0.1325
1960,1975,0.9344,0.3687
1975,1960,0.8474,0.9237
1960,2023,0.6903,0.5276
2023,1960,0.1885,0.7789
1960,2035,0.5701,0.1602
2035,1960,0.3296,0.8063
1960,2070,0.4279,0.2333
2070,1960,0.053,0.1515
1960,2089,0.5465,0.3583
2089,1960,0.3247,0.1947
1960,2091,0.445,0.0104
2091,1960,0.7228,0.5877
1960,2105,0.2117,0.6595
2105,1960,0.0359,0.5709
1960,2120,0.4705,0.972
2120,1960,0.1089,0.8051
1960,2126,0.6208,0.571
2126,1960,0.1733,0.3619
1960,2129,0.9006,0.4315
2129,1960,0.6062,0.7252
1960,2146,0.1036,0.8483
2146,1960,0.007,0.9889
1960,2152,0.4292,0.1428
2152,1960,0.7766,0.99
1960,2162,0.1373,0.0337
2162,1960,0.0778,0.3181
1960,2166,0.809,0.569
2166,1960,0.1346,0.504
1960,2173,0.6854,0.0125
2173,1960,0.6554,0.207
1960,2197,0.058,0.1238
2197,1960,0.381,0.9098
1960,2228,0.8685,0.4577
2228,1960,0.785,0.8491
1960,2231,0.7813,0.8497
2231,1960,0.208,0.4809
1960,2236,0.6488,0.0747
2236,1960,0.3405,0.6788
1960,2286,0.2623,0.3204
2286,1960,0.8781,0.7045
1960,2313,0.8582,0.3748
2313,1960,0.5565,0.9245
1960,2317,0.3368,0.6828
2317,1960,0.2094,0.5495
1960,2322,0.1667,0.5205
2322,1960,0.5774,0.0597
1960,2335,0.246,0.4223
2335,1960,0.5154,0.3489
1960,2342,0.5209,0.7715
2342,1960,0.8598,0.7742
1960,2361,0.5426,0.4191
2361,1960,0.9869,0.2392
1960,2371,0.7932,0.9219
2371,1960,0.1771,0.4863
1960,2373,0.4634,0.689
2373,1960,0.5315,0.2597
1960,2405,0.9101,0.2748
2405,1960,0.257,0.7028
1960,2411,0.8877,0.6704
2411,1960,0.1215,0.965
1960,2440,0.6915,0.5695
2440,1960,0.1355,0.3791
1960,2448,0.7824,0.7985
2448,1960,0.8104,0.2741
1960,2474,0.0849,0.2643
2474,1960,0.8117,0.7539
1960,2488,0.0918,0.923
2488,1960,0.4885,0.6689
1960,2523,0.3912,0.7667
2523,1960,0.6377,0.2819
1960,2540,0.7587,0.0274
2540,1960,0.2277,0.1841
1960,2570,0.111,0.2441
2570,1960,0.2292,0.7881
1960,2577,0.77,0.2757
2577,1960,0.9608,0.6046
1960,2618,0.398,0.228
2618,1960,0.6804,0.2363
1960,2628,0.6903,0.7999
2628,1960,0.4463,0.1172
1960,2659,0.9488,0.1987
2659,1960,0.2448,0.5492
1961,2128,0.9166,0.3476
2128,1961,0.6782,0.9047
1961,2281,0.9282,0.9944
2281,1961,0.6294,0.8423
1961,2301,0.3154,0.3339
2301,1961,0.5859,0.2194
1961,2317,0.481,0.2796
2317,1961,0.1362,0.5433
1961,2487,0.3912,0.3377
2487,1961,0.0742,0.8306
1961,2535,0.942,0.4152
2535,1961,0.5397,0.3227
1962,1966,0.2196,0.224
1966,1962,0.2147,0.766
1962,1971,0.0118,0.3642
1971,1962,0.6312,0.6325
1962,1979,0.256,0.8808
1979,1962,0.5104,0.4311
1962,1983,0.0788,0.877
1983,1962,0.8984,0.5188
1962,1984,0.2644,0.8154
1984,1962,0.9629,0.9373
1962,1985,0.445,0.8943
1985,1962,0.0189,0.7607
1962,1986,0.4118,0.5057
1986,1962,0.994,0.7746
1962,1993,0.6893,0.368
1993,1962,0.3455,0.23
1962,2005,0.8609,0.7721
2005,1962,0.2025,0.462
1962,2020,0.1922,0.3701
2020,1962,0.0052,0.6812
1962,2030,0.1501,0.6359
2030,1962,0.5596,0.1298
1962,2033,0.0434,0.695
2033,1962,0.8842,0.9909
1962,2037,0.5052,0.2306
2037,1962,0.9775,0.9727
1962,2040,0.5783,0.4412
2040,1962,0.2784,0.6778
1962,2043,0.4185,0.1057
2043,1962,0.2897,0.2636
1962,2045,0.5813,0.406
2045,1962,0.5518,0.7555
1962,2046,0.0641,0.4337
2046,1962,0.9931,0.3198
1962,2055,0.2225,0.1894
2055,1962,0.804,0.4822
1962,2059,0.7041,0.9488
2059,1962,0.4852,0.1907
1962,2060,0.5627,0.9204
2060,1962,0.5656,0.8111
1962,2063,0.937,0.4331
2063,1962,0.8303,0.9685
1962,2064,0.5703,0.3365
2064,1962,0.5418,0.6352
1962,2069,0.515,0.9211
2069,1962,0.7039,0.3766
1962,2073,0.8229,0.7265
2073,1962,0.9904,0.372
1962,2074,0.6245,0.0942
2074,1962,0.5476,0.556
1962,2078,0.6526,0.3765
2078,1962,0.0345,0.1612
1962,2083,0.2414,0.6753
2083,1962,0.2754,0.3695
1962,2084,0.069,0.4914
2084,1962,0.9172,0.6751
1962,2086,0.4994,0.9839
2086,1962,0.3605,0.1702
1962,2088,0.8066,0.6292
2088,1962,0.4082,0.6628
1962,2090,0.2205,0.1353
2090,1962,0.0809,0.9604
1962,2093,0.8137,0.1978
2093,1962,0.7332,0.4533
1962,2095,0.2602,0.539
2095,1962,0.2048,0.4961
1962,2098,0.2592,0.7811
2098,1962,0.5383,0.1913
1962,2103,0.1147,0.3359
2103,1962,0.5897,0.5563
1962,2104,0.8521,0.7318
2104,1962,0.9961,0.5681
1962,2108,0.4718,0.8683
2108,1962,0.7057,0.8624
1962,2109,0.8818,0.0228
2109,1962,0.5281,0.8913
1962,2112,0.0419,0.7182
2112,1962,0.7171,0.1391
1962,2115,0.7196,0.6362
2115,1962,0.7198,0.6883
1962,2118,0.4886,0.8494
2118,1962,0.7698,0.8552
1962,2121,0.6692,0.2549
2121,1962,0.1454,0.5874
1962,2122,0.1687,0.2208
2122,1962,0.73,0.8579
1962,2123,0.8847,0.5669
2123,1962,0.4812,0.9548
1962,2124,0.9738,0.7326
2124,1962,0.5093,0.6174
1962,2131,0.9683,0.7129
2131,1962,0.1716,0.3331
1962,2136,0.0709,0.8596
2136,1962,0.0115,0.0128
1962,2139,0.2281,0.3155
2139,1962,0.6981,0.2071
1962,2140,0.6335,0.0045
2140,1962,0.432,0.4402
1962,2142,0.846,0.7944
2142,1962,0.8177,0.8601
1962,2150,0.095,0.2973
2150,1962,0.9788,0.1249
1962,2154,0.2453,0.3618
2154,1962,0.9614,0.8282
1962,2164,0.9735,0.5573
2164,1962,0.7985,0.369
1962,2165,0.1101,0.9183
2165,1962,0.6926,0.5643
1962,2172,0.4085,0.1186
2172,1962,0.3261,0.2488
1962,2179,0.6339,0.9942
2179,1962,0.8477,0.4513
1962,2184,0.3882,0.2175
2184,1962,0.7274,0.2862
1962,2188,0.9541,0.7449
2188,1962,0.0448,0.7444
1962,2190,0.8282,0.16
2190,1962,0.8288,0.788
1962,2200,0.4228,0.435
2200,1962,0.0467,0.1905
1962,2201,0.9905,0.5072
2201,1962,0.2966,0.9214
1962,2206,0.0883,0.5626
2206,1962,0.7704,0.9092
1962,2210,0.9054,0.0159
2210,1962,0.7315,0.1725
1962,2212,0.0311,0.761
2212,1962,0.9716,0.9579
1962,2213,0.3943,0.0093
2213,1962,0.6672,0.5007
1962,2216,0.9172,0.5652
2216,1962,0.6951,0.3703
1962,2218,0.6652,0.7671
2218,1962,0.1969,0.279
1962,2220,0.5066,0.6864
2220,1962,0.7866,0.5571
1962,2229,0.319,0.4823
2229,1962,0.8881,0.3407
1962,2233,0.1101,0.7647
2233,1962,0.0531,0.8731
1962,2240,0.3864,0.5529
2240,1962,0.8002,0.7432
1962,2244,0.8131,0.2912
2244,1962,0.8919,0.0737
1962,2253,0.4953,0.0443
2253,1962,0.0143,0.9279
1962,2257,0.7361,0.8232
2257,1962,0.0793,0.8552
1962,2261,0.858,0.6516
2261,1962,0.2322,0.5398
1962,2266,0.8171,0.4061
2266,1962,0.7314,0.5893
1962,2271,0.6231,0.9594
2271,1962,0.5995,0.0818
1962,2275,0.597,0.3954
2275,1962,0.6139,0.755
1962,2276,0.5373,0.8253
2276,1962,0.6266,0.2566
1962,2278,0.9868,0.8241
2278,1962,0.9386,0.0384
1962,2290,0.0366,0.265
2290,1962,0.5517,0.8686
1962,2299,0.1612,0.2766
2299,1962,0.3504,0.9622
1962,2307,0.5008,0.2204
2307,1962,0.5668,0.1745
1962,2308,0.7011,0.6697
2308,1962,0.7103,0.6131
1962,2309,0.4095,0.1691
2309,1962,0.5791,0.5188
1962,2323,0.5304,0.2874
2323,1962,0.1303,0.0505
1962,2324,0.4698,0.8521
2324,1962,0.679,0.0019
1962,2326,0.5596,0.9622
2326,1962,0.734,0.6361
1962,2329,0.3873,0.2849
2329,1962,0.8391,0.5576
1962,2331,0.7121,0.5455
2331,1962,0.9893,0.8468
1962,2334,0.2163,0.0775
2334,1962,0.0266,0.6494
1962,2339,0.0036,0.6303
2339,1962,0.5501,0.2063
1962,2340,0.6057,0.1233
2340,1962,0.302,0.8635
1962,2347,0.4115,0.2569
2347,1962,0.9391,0.2632
1962,2350,0.8925,0.8871
2350,1962,0.4326,0.756
1962,2352,0.0224,0.0556
2352,1962,0.6949,0.7828
1962,2353,0.086,0.1227
2353,1962,0.5985,0.8051
1962,2354,0.0622,0.329
2354,1962,0.7537,0.0755
1962,2356,0.33,0.4954
2356,1962,0.9778,0.5311
1962,2359,0.4553,0.1689
2359,1962,0.4726,0.1037
1962,2363,0.1587,0.1741
2363,1962,0.2406,0.8539
1962,2369,0.7228,0.3914
2369,1962,0.4419,0.7321
1962,2370,0.9214,0.5629
2370,1962,0.48,0.2212
1962,2374,0.0365,0.3042
2374,1962,0.831,0.4473
1962,2376,0.103,0.9612
2376,1962,0.4309,0.5834
1962,2381,0.6492,0.8073
2381,1962,0.581,0.0561
1962,2386,0.9808,0.7737
2386,1962,0.5063,0.6859
1962,2391,0.5893,0.1369
2391,1962,0.3645,0.7975
1962,2395,0.1407,0.4441
2395,1962,0.0541,0.6758
1962,2404,0.0794,0.5624
2404,1962,0.1837,0.7401
1962,2408,0.0014,0.8362
2408,1962,0.5808,0.9497
1962,2409,0.7965,0.5938
2409,1962,0.7466,0.3304
1962,2410,0.5452,0.6938
2410,1962,0.094,0.6225
1962,2414,0.7155,0.3016
2414,1962,0.6875,0.3188
1962,2418,0.4251,0.2779
2418,1962,0.3885,0.5846
1962,2423,0.718,0.1087
2423,1962,0.8183,0.9299
1962,2428,0.2959,0.9769
2428,1962,0.9498,0.9979
1962,2430,0.6488,0.1512
2430,1962,0.8795,0.2551
1962,2433,0.0525,0.4553
2433,1962,0.9363,0.3139
1962,2446,0.2091,0.9041
2446,1962,0.6645,0.5928
1962,2460,0.9933,0.405
2460,1962,0.9315,0.7337
1962,2462,0.2614,0.388
2462,1962,0.6265,0.9298
1962,2464,0.1705,0.4296
2464,1962,0.0426,0.9493
1962,2467,0.4492,0.5894
2467,1962,0.9707,0.5513
1962,2468,0.4825,0.9682
2468,1962,0.9516,0.6485
1962,2469,0.4864,0.4594
2469,1962,0.3337,0.0874
1962,2477,0.5334,0.5951
2477,1962,0.2366,0.7239
1962,2482,0.4453,0.7188
2482,1962,0.4972,0.543
1962,2484,0.7513,0.8596
2484,1962,0.7965,0.4024
1962,2485,0.5791,0.7807
2485,1962,0.4111,0.5705
1962,2492,0.3594,0.2733
2492,1962,0.8803,0.909
1962,2495,0.439,0.9344
2495,1962,0.7658,0.4715
1962,2500,0.5101,0.5009
2500,1962,0.8092,0.2235
1962,2504,0.9293,0.9877
2504,1962,0.803,0.6724
1962,2506,0.211,0.4733
2506,1962,0.7166,0.2291
1962,2507,0.1372,0.8264
2507,1962,0.0516,0.0843
1962,2520,0.1473,0.1417
2520,1962,0.2685,0.2865
1962,2521,0.8371,0.3065
2521,1962,0.6796,0.0831
1962,2526,0.0025,0.2537
2526,1962,0.9414,0.7458
1962,2532,0.9007,0.0999
2532,1962,0.6505,0.4679
1962,2536,0.5127,0.383
2536,1962,0.7734,0.1836
1962,2539,0.4002,0.0027
2539,1962,0.9995,0.1744
1962,2542,0.1982,0.6748
2542,1962,0.8128,0.3906
1962,2543,0.5679,0.0458
2543,1962,0.4259,0.517
1962,2546,0.4507,0.0188
2546,1962,0.4224,0.0587
1962,2549,0.3551,0.7715
2549,1962,0.8723,0.2865
1962,2550,0.078,0.1696
2550,1962,0.8269,0.3174
1962,2551,0.204,0.3641
2551,1962,0.2961,0.0687
1962,2553,0.0633,0.899
2553,1962,0.6978,0.2211
1962,2554,0.5317,0.5569
2554,1962,0.0296,0.4236
1962,2556,0.9414,0.1055
2556,1962,0.2015,0.388
1962,2559,0.9649,0.2834
2559,1962,0.7966,0.7255
1962,2560,0.3161,0.6714
2560,1962,0.345,0.0485
1962,2561,0.7707,0.4083
2561,1962,0.5804,0.7777
1962,2563,0.4862,0.3802
2563,1962,0.5317,0.2009
1962,2564,0.9873,0.5816
2564,1962,0.0024,0.8742
1962,2573,0.528,0.3135
2573,1962,0.2581,0.9963
1962,2578,0.0414,0.6338
2578,1962,0.1472,0.9435
1962,2579,0.3685,0.8051
2579,1962,0.2546,0.2542
1962,2586,0.9069,0.0384
2586,1962,0.6011,0.5467
1962,2590,0.9204,0.3826
2590,1962,0.7868,0.6523
1962,2593,0.5489,0.7829
2593,1962,0.6225,0.7263
1962,2600,0.5147,0.526
2600,1962,0.7437,0.2947
1962,2601,0.6766,0.0396
2601,1962,0.2577,0.5419
1962,2602,0.5881,0.9577
2602,1962,0.0573,0.7371
1962,2604,0.5956,0.8401
2604,1962,0.5698,0.122
1962,2606,0.0178,0.1543
2606,1962,0.7795,0.308
1962,2607,0.9003,0.0724
2607,1962,0.4678,0.6343
1962,2611,0.9293,0.3156
2611,1962,0.5291,0.4984
1962,2613,0.0577,0.5935
2613,1962,0.0645,0.4083
1962,2615,0.3253,0.8654
2615,1962,0.9229,0.7977
1962,2619,0.1484,0.3063
2619,1962,0.8876,0.3971
1962,2624,0.6178,0.9636
2624,1962,0.7639,0.9459
1962,2625,0.6241,0.3624
2625,1962,0.9554,0.5689
1962,2630,0.312,0.5948
2630,1962,0.3795,0.6585
1962,2638,0.9856,0.4033
2638,1962,0.4629,0.7336
1962,2646,0.4323,0.5278
2646,1962,0.835,0.7343
1962,2654,0.4813,0.1376
2654,1962,0.2413,0.604
1962,2655,0.5466,0.8223
2655,1962,0.658,0.218
1963,1971,0.7953,0.2723
1971,1963,0.1781,0.7295
1963,1993,0.5399,0.6735
1993,1963,0.1041,0.1804
1963,2020,0.5753,0.8418
2020,1963,0.6222,0.4277
1963,2033,0.5909,0.0381
2033,1963,0.8347,0.4314
1963,2056,0.57,0.9925
2056,1963,0.6057,0.4576
1963,2059,0.3539,0.3438
2059,1963,0.417,0.1014
1963,2060,0.5618,0.5992
2060,1963,0.1159,0.8413
1963,2063,0.9796,0.5227
2063,1963,0.9071,0.9262
1963,2064,0.6496,0.5951
2064,1963,0.7733,0.0023
1963,2069,0.6497,0.0122
2069,1963,0.8758,0.0644
1963,2073,0.6277,0.6775
2073,1963,0.9936,0.9122
1963,2074,0.8997,0.3045
2074,1963,0.6877,0.7662
1963,2077,0.2453,0.8433
2077,1963,0.0822,0.2264
1963,2088,0.7423,0.745
2088,1963,0.8861,0.766
1963,2093,0.7829,0.15
2093,1963,0.1532,0.9087
1963,2098,0.5264,0.8928
2098,1963,0.3824,0.9442
1963,2108,0.0278,0.0791
2108,1963,0.5592,0.7584
1963,2109,0.5574,0.8002
2109,1963,0.9087,0.4507
1963,2118,0.473,0.8184
2118,1963,0.6896,0.4831
1963,2121,0.9197,0.281
2121,1963,0.8536,0.3159
1963,2122,0.0663,0.2334
2122,1963,0.8095,0.6979
1963,2123,0.6587,0.5578
2123,1963,0.3461,0.6862
1963,2124,0.8466,0.2352
2124,1963,0.7435,0.2827
1963,2131,0.7821,0.6069
2131,1963,0.5204,0.3559
1963,2139,0.0011,0.0406
2139,1963,0.1392,0.9108
1963,2140,0.2988,0.7296
2140,1963,0.6188,0.281
1963,2142,0.4318,0.7837
2142,1963,0.18,0.2764
1963,2154,0.8048,0.3081
2154,1963,0.2534,0.596
1963,2172,0.1532,0.2045
2172,1963,0.4905,0.6525
1963,2190,0.6405,0.2318
2190,1963,0.7803,0.6605
1963,2201,0.3304,0.4263
2201,1963,0.47,0.4125
1963,2218,0.5799,0.8577
2218,1963,0.47,0.5942
1963,2233,0.6596,0.4957
2233,1963,0.2802,0.1819
1963,2237,0.5475,0.7552
2237,1963,0.8916,0.0654
1963,2240,0.1052,0.859
2240,1963,0.1309,0.5806
1963,2244,0.5606,0.5301
2244,1963,0.8972,0.7626
1963,2253,0.6794,0.4556
2253,1963,0.8606,0.6313
1963,2275,0.3502,0.428
2275,1963,0.6763,0.15
1963,2278,0.7812,0.8883
2278,1963,0.2159,0.8791
1963,2290,0.8312,0.1248
2290,1963,0.6845,0.3177
1963,2306,0.0803,0.4575
2306,1963,0.2379,0.0247
1963,2307,0.0991,0.4353
2307,1963,0.8732,0.7528
1963,2308,0.0822,0.3816
2308,1963,0.8247,0.3238
1963,2309,0.7257,0.3209
2309,1963,0.0171,0.5073
1963,2323,0.582,0.8058
2323,1963,0.6292,0.7032
1963,2324,0.4875,0.2648
2324,1963,0.3131,0.5553
1963,2326,0.8543,0.5347
2326,1963,0.8187,0.8037
1963,2331,0.3095,0.4689
2331,1963,0.275,0.9023
1963,2339,0.7373,0.9802
2339,1963,0.6975,0.7893
1963,2340,0.6644,0.1239
2340,1963,0.1609,0.4188
1963,2354,0.8086,0.0444
2354,1963,0.5152,0.5111
1963,2369,0.3573,0.0604
2369,1963,0.3096,0.041
1963,2393,0.2448,0.9173
2393,1963,0.3362,0.4638
1963,2395,0.564,0.93
2395,1963,0.3632,0.7526
1963,2409,0.6863,0.9496
2409,1963,0.316,0.9756
1963,2410,0.9853,0.7835
2410,1963,0.0523,0.4135
1963,2428,0.9624,0.9419
2428,1963,0.0706,0.5272
1963,2446,0.6842,0.184
2446,1963,0.4638,0.9962
1963,2460,0.5674,0.5686
2460,1963,0.8302,0.1537
1963,2462,0.5661,0.9322
2462,1963,0.8395,0.8414
1963,2464,0.1331,0.2382
2464,1963,0.2673,0.685
1963,2468,0.2353,0.2204
2468,1963,0.5089,0.6303
1963,2485,0.2657,0.7755
2485,1963,0.6981,0.6859
1963,2495,0.1341,0.2649
2495,1963,0.3671,0.1748
1963,2500,0.0087,0.2475
2500,1963,0.8955,0.4527
1963,2506,0.0903,0.0085
2506,1963,0.1861,0.329
1963,2507,0.8825,0.165
2507,1963,0.9687,0.8235
1963,2542,0.2945,0.142
2542,1963,0.4464,0.5525
1963,2553,0.9096,0.7685
2553,1963,0.0633,0.976
1963,2560,0.6359,0.6552
2560,1963,0.0858,0.7251
1963,2564,0.7653,0.5269
2564,1963,0.0261,0.4088
1963,2573,0.2647,0.7051
2573,1963,0.6603,0.5781
1963,2578,0.4837,0.5408
2578,1963,0.1326,0.2621
1963,2586,0.3133,0.071
2586,1963,0.2623,0.704
1963,2590,0.9231,0.7026
2590,1963,0.6258,0.2738
1963,2601,0.7473,0.6563
2601,1963,0.9094,0.7302
1963,2604,0.9856,0.7435
2604,1963,0.1206,0.3517
1963,2607,0.1106,0.8099
2607,1963,0.9565,0.4054
1963,2638,0.7153,0.971
2638,1963,0.0249,0.6311
1963,2646,0.4841,0.5279
2646,1963,0.377,0.1715
1963,2655,0.1108,0.9207
2655,1963,0.2018,0.0242
1964,1965,0.9591,0.213
1965,1964,0.8339,0.9779
1964,1974,0.0159,0.1174
1974,1964,0.3943,0.4935
1964,1977,0.0397,0.2484
1977,1964,0.4853,0.5191
1964,2007,0.1409,0.603
2007,1964,0.7902,0.568
1964,2023,0.5567,0.2252
2023,1964,0.552,0.6925
1964,2031,0.6796,0.6923
2031,1964,0.2221,0.477
1964,2035,0.6543,0.5627
2035,1964,0.3074,0.8813
1964,2036,0.7735,0.6333
2036,1964,0.4093,0.9875
1964,2038,0.264,0.5959
2038,1964,0.7012,0.8427
